anime_id,title,status,aired_string,score,scored_by,rank,popularity,members,genre
11715,Kamisama Dolls Specials,Finished Airing,"Sep 21, 2011 to Feb 22, 2012",5.96,2346.0,7439.0,4687.0,5551.0,Comedy
10690,Magic Tree House,Finished Airing,"Jan 7, 2012",7.11,1644.0,3171.0,5132.0,4415.0,"Adventure, Magic"
29785,Jitsu wa Watashi wa,Finished Airing,"Jul 7, 2015 to Sep 29, 2015",7.07,64077.0,3308.0,654.0,128337.0,"Comedy, Supernatural, Romance, Vampire, Fantasy, School, Shounen"
2309,"Azusa, Otetsudai Shimasu!",Finished Airing,"Aug 1, 2004",6.26,1091.0,6540.0,6554.0,2305.0,"Comedy, Sci-Fi, Slice of Life, Sports"
34261,Kai: Geoul Hosuui Jeonseo,Finished Airing,"Aug 18, 2016",5.2,5.0,10695.0,12275.0,133.0,"Adventure, Fantasy"
33926,Quanzhi Gaoshou,Finished Airing,"Apr 7, 2017 to Jun 16, 2017",8.08,64301.0,458.0,577.0,144537.0,"Action, Game"
19919,Tesagure! Bukatsumono,Finished Airing,"Oct 6, 2013 to Dec 29, 2013",6.77,1602.0,4470.0,4035.0,7999.0,"Parody, School, Slice of Life"
31361,Neko Enikki,Finished Airing,"Aug 2, 2015 to Sep 24, 2015",6.5,10.0,11424.0,11241.0,200.0,"Comedy, Slice of Life"
21781,Tsubasa to Hotaru,Finished Airing,"Mar 16, 2014",7.03,4305.0,3477.0,3841.0,9042.0,"Romance, School, Shoujo"
30311,Kuroko no Basket 3rd Season NG-shuu,Finished Airing,"Apr 24, 2015 to Dec 24, 2015",7.92,6594.0,660.0,2753.0,18747.0,"Comedy, Sports"
5812,Doubutsu Sumo Taikai,Finished Airing,1931,4.59,420.0,9324.0,8847.0,730.0,Action
35933,Aoshima Megu,Finished Airing,"Jul 12, 2017",5.28,80.0,8707.0,10730.0,257.0,Adventure
1141,Palme no Ki,Finished Airing,"Mar 16, 2002",6.58,1757.0,5302.0,5170.0,4319.0,"Adventure, Drama, Fantasy, Romance"
35416,"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""",Finished Airing,"Sep 27, 2017",5.4,40.0,10667.0,7746.0,1296.0,School
12499,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,Finished Airing,"Apr 14, 2012",6.84,469.0,4140.0,8012.0,1147.0,"Comedy, Seinen"
10732,Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,Finished Airing,2006,6.72,747.0,4668.0,6779.0,2069.0,"Adventure, Comedy, Magic, Shounen, Supernatural"
667,Kashimashi: Girl Meets Girl,Finished Airing,"Jan 12, 2006 to Mar 30, 2006",6.75,17821.0,4533.0,1881.0,36582.0,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life"
1451,Shuranosuke Zanmaken: Shikamamon no Otoko,Finished Airing,"Dec 28, 1990",4.85,1399.0,9164.0,6222.0,2685.0,"Action, Supernatural, Historical, Thriller"
37413,Polka Dot,Finished Airing,"Mar 2, 2018",5.63,58.0,8144.0,12169.0,141.0,Music
8682,Television,Finished Airing,2004,5.42,211.0,8521.0,9943.0,399.0,Horror
6714,Dragon Ball Z: Atsumare! Gokuu World,Finished Airing,1992,6.69,5970.0,4792.0,3326.0,12819.0,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen"
10459,Puu-Neko,Finished Airing,"Apr 13, 2011 to Jun 22, 2011",5.75,58.0,7908.0,9199.0,603.0,Comedy
15977,Winner,Finished Airing,"Oct 10, 2007",5.54,62.0,8310.0,11808.0,159.0,"Kids, Sports, Music, School"
875,Mind Game,Finished Airing,"Aug 7, 2004",7.85,17032.0,797.0,1718.0,42374.0,"Adventure, Comedy, Dementia, Psychological, Romance"
1079,Armitage III,Finished Airing,"Feb 25, 1995 to Nov 25, 1995",7.15,8768.0,2990.0,2759.0,18588.0,"Action, Adventure, Romance, Mecha, Sci-Fi, Police"
36962,Shokugeki no Souma: San no Sara - Toutsuki Ressha-hen OVA,Finished Airing,"May 2, 2018",7.49,360.0,1679.0,2473.0,23124.0,"Drama, Shounen"
291,D.C.S.S: Da Capo Second Season,Finished Airing,"Jul 2, 2005 to Dec 24, 2005",7.1,12736.0,3196.0,2294.0,26073.0,"Comedy, Harem, Romance, Supernatural, Drama"
7774,Shin Koihime†Musou OVA,Finished Airing,"Jul 7, 2010",6.81,2472.0,4294.0,4510.0,6065.0,"Comedy, Ecchi, Fantasy"
22345,Funny Pets 2nd Season,Finished Airing,"Oct 9, 2006 to Dec 25, 2006",3.76,34.0,10121.0,12158.0,139.0,Comedy
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,Finished Airing,"Sep 23, 2004",6.98,8240.0,3640.0,3099.0,14755.0,"Ecchi, Romance, Shounen"
34106,Kyoukai no Rinne (TV) 3rd Season,Finished Airing,"Apr 8, 2017 to Sep 23, 2017",7.09,3551.0,3233.0,3286.0,13126.0,"Comedy, Supernatural, Romance, School, Shounen"
18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,Finished Airing,"May 3, 1980",5.48,21.0,10182.0,12364.0,129.0,"Comedy, Sports"
7662,Shinrei Tantei Yakumo,Finished Airing,"Oct 3, 2010 to Dec 26, 2010",7.44,41283.0,1866.0,919.0,93060.0,"Horror, Mystery, Shoujo, Supernatural"
2604,Sky Girls,Finished Airing,"Jul 6, 2007 to Dec 28, 2007",7.09,7117.0,3244.0,2739.0,18910.0,"Mecha, Military, Sci-Fi"
33913,Peeban,Finished Airing,"Apr 22, 2010",4.71,7.0,11731.0,13629.0,70.0,Comedy
16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,Finished Airing,"Mar 16, 2013",7.27,1109.0,2536.0,6329.0,2570.0,"Action, Kids, Magic, Shoujo"
7504,Bollogi Iyagi,Finished Airing,2003,5.5,225.0,8364.0,9839.0,415.0,"Drama, Romance"
31865,Kare Baka: Wagahai no Kare wa Baka de R,Finished Airing,"Oct 16, 2015 to Jan 22, 2016",5.98,2467.0,7395.0,4504.0,6084.0,"Comedy, Romance, School"
32526,Love Live! Sunshine!!,Finished Airing,"Jul 2, 2016 to Sep 24, 2016",7.54,40467.0,1531.0,984.0,86104.0,"Music, Slice of Life, School"
23931,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,Finished Airing,"Oct 11, 2014",6.81,286.0,4299.0,7650.0,1369.0,"Action, Military, Sci-Fi, Space, Drama"
9535,Gongitsune,Finished Airing,"Mar 16, 1985",6.96,47.0,10261.0,9898.0,407.0,Adventure
296,Dragon Drive,Finished Airing,"Jul 4, 2002 to Mar 27, 2003",6.83,6716.0,4182.0,2927.0,16635.0,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen"
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,Finished Airing,1992,6.16,1830.0,6903.0,5197.0,4258.0,"Action, Military, Sci-Fi, Space, Drama, Mecha"
37279,Eyedrops Special Episode,Finished Airing,"Feb 8, 2018 to Mar 5, 2018",4.56,16.0,10076.0,13061.0,94.0,Space
18627,Visitor,Finished Airing,"Nov 7, 1998",3.63,16.0,12619.0,11821.0,158.0,Sci-Fi
33606,One Piece Film: Gold Episode 0 - 711 ver.,Finished Airing,"Jul 2, 2016",7.18,5249.0,2898.0,3752.0,9526.0,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
8372,Makoto-chan,Finished Airing,"Jul 26, 1980",5.48,29.0,11142.0,10959.0,226.0,Comedy
2313,Muumindani no Suisei,Finished Airing,"Aug 8, 1992",7.73,2919.0,1048.0,4756.0,5350.0,"Adventure, Comedy, Fantasy, Kids"
30533,Gundam Build Fighters Try: Island Wars,Finished Airing,"Aug 21, 2016",6.96,3366.0,3702.0,4493.0,6120.0,"Action, Sci-Fi, Mecha"
31052,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,Finished Airing,"Aug 17, 2002",5.54,24.0,11964.0,12628.0,117.0,"Adventure, Comedy, Shounen"
1598,Casshern: Robot Hunter,Finished Airing,"Aug 21, 1993 to Feb 21, 1994",6.47,2260.0,5713.0,4727.0,5408.0,"Adventure, Mecha, Sci-Fi"
30979,Hachikadzuki-hime,Finished Airing,1996,6.0,4.0,10293.0,13895.0,54.0,"Drama, Fantasy, Historical, Kids"
36368,Katasumi no Uroko,Finished Airing,"Feb 25, 2016",6.62,37.0,10791.0,12831.0,107.0,"Adventure, Drama, Fantasy"
22835,Himegoto,Finished Airing,"Jul 7, 2014 to Sep 29, 2014",6.05,29179.0,7233.0,1293.0,62818.0,"Comedy, Ecchi, School"
567,The Big O,Finished Airing,"Oct 13, 1999 to Mar 27, 2003",7.58,24373.0,1414.0,1394.0,57427.0,"Action, Sci-Fi, Mystery, Psychological, Mecha"
7598,Loups=Garous,Finished Airing,"Aug 28, 2010",6.37,6404.0,6128.0,3194.0,14009.0,"Sci-Fi, Mystery, Thriller"
9438,Rainbow Sentai Robin,Finished Airing,"Apr 23, 1966 to Mar 24, 1967",6.3,47.0,11859.0,10175.0,350.0,"Action, Adventure, Sci-Fi"
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo",Finished Airing,"Jul 18, 2015",6.39,31.0,11776.0,10895.0,236.0,"Kids, Slice of Life, Comedy, School"
12723,Loups=Garous Pilot,Finished Airing,"Aug 28, 2010",5.75,176.0,7904.0,8775.0,766.0,"Thriller, Mystery, Sci-Fi"
25085,Meiken Lassie Specials,Finished Airing,"Jul, 2001",6.27,15.0,11217.0,12707.0,113.0,"Adventure, Slice of Life"
35603,Seikaisuru Kado: Ekwari,Finished Airing,"May 19, 2017",6.13,1585.0,7008.0,5363.0,3906.0,Sci-Fi
1751,Jikuu Bouken Nuumamonjaa,Finished Airing,"Aug 1, 1996",5.33,3347.0,8633.0,4650.0,5645.0,"Action, Comedy, Fantasy"
11179,Papa no Iukoto wo Kikinasai!,Finished Airing,"Jan 11, 2012 to Mar 28, 2012",7.45,67827.0,1819.0,699.0,121945.0,"Comedy, Romance, Slice of Life"
35671,Chiisai Aki Mitsuketa (1982),Finished Airing,"Oct 6, 1982",3.88,16.0,9852.0,14047.0,43.0,"Music, Kids"
33540,Shima Kousaku no Asia Shinseki-den,Finished Airing,"Jan 1, 2016 to ?",5.68,22.0,12047.0,9053.0,657.0,"Cars, Drama, Seinen"
6117,Gokujou!! Mecha Mote Iinchou,Finished Airing,"Apr 4, 2009 to Mar 27, 2010",6.68,837.0,4843.0,4866.0,4996.0,"Comedy, Romance, School, Shoujo"
29954,Embah,Finished Airing,2010,4.02,176.0,9449.0,10347.0,322.0,Dementia
17157,Nozoki Ana,Finished Airing,"Feb 28, 2013",6.61,16169.0,5165.0,2173.0,28616.0,"Comedy, Drama, Ecchi"
32345,Celebration and Chorale,Finished Airing,"Sep, 2012",5.8,78.0,7793.0,11665.0,169.0,Music
5031,Cobra The Animation: Time Drive,Finished Airing,"Apr 24, 2009 to Jun 26, 2009",7.05,1225.0,3360.0,6310.0,2585.0,"Action, Adventure, Space, Sci-Fi"
7,Witch Hunter Robin,Finished Airing,"Jul 2, 2002 to Dec 24, 2002",7.34,31908.0,2292.0,1104.0,75017.0,"Action, Magic, Police, Supernatural, Drama, Mystery"
35537,Aotenjou no Clown,Finished Airing,"Dec 1, 1998",3.09,35.0,9631.0,13551.0,73.0,"Music, Kids"
7254,Harukanaru Toki no Naka de 3: Owarinaki Unmei,Finished Airing,"Jan 4, 2010",6.81,525.0,4267.0,6796.0,2058.0,"Action, Fantasy, Military, Supernatural, Demons, Historical, Shoujo"
1537,Genshi Shounen Ryuu,Finished Airing,"Oct 30, 1971 to Mar 25, 1972",6.42,309.0,5914.0,8207.0,1030.0,"Action, Sci-Fi, Adventure, Romance, Shounen"
5632,Nihonichi Momotarou,Finished Airing,1928,5.48,492.0,8408.0,8535.0,872.0,Fantasy
2562,Shion no Ou,Finished Airing,"Oct 14, 2007 to Mar 23, 2008",7.63,8241.0,1280.0,2440.0,23636.0,"Drama, Game, Mystery, Thriller"
36637,Akashic Re:cords,Finished Airing,"Oct 18, 2016",6.36,93.0,6146.0,10239.0,338.0,"Game, Fantasy"
24465,Heli-Tako Puu-chan,Finished Airing,"Feb 14, 1998 to Feb 6, 1999",6.07,14.0,10383.0,13045.0,96.0,"Comedy, Kids"
36618,Flowering Heart 2,Finished Airing,"May 29, 2017 to Nov 21, 2017",3.57,7.0,10095.0,11944.0,150.0,"Kids, Magic"
28673,Duan Nao,Finished Airing,"Nov 28, 2014 to Jul 31, 2015",6.61,482.0,5152.0,5513.0,3674.0,"Mystery, Sci-Fi, Shounen, Thriller"
23767,Yamiyo no Jidaigeki (OVA),Finished Airing,"Aug 2, 1995",4.21,19.0,12737.0,12417.0,127.0,"Historical, Horror"
29867,Wasurerareta Ningyou,Finished Airing,1980,5.33,56.0,8644.0,12133.0,141.0,Kids
10029,Coquelicot-zaka kara,Finished Airing,"Jul 16, 2011",7.99,38941.0,564.0,1170.0,70281.0,"Historical, Romance, School, Shoujo"
21467,Ikkyuu-san to Yancha Hime,Finished Airing,"Mar 18, 1978",6.26,27.0,10562.0,12069.0,143.0,"Comedy, Historical, Kids"
17457,Chingou Muchabee,Finished Airing,"Feb 15, 1971 to Mar 22, 1971",6.57,7.0,9869.0,12291.0,132.0,"Adventure, Comedy"
32316,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Mini Picture Drama,Finished Airing,"Mar 22, 2013",6.31,102.0,6356.0,8946.0,694.0,"Comedy, Magic"
31604,Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou,Finished Airing,"Sep 1, 2014 to Sep 17, 2014",4.68,22.0,10756.0,12830.0,107.0,Comedy
31264,Shashinki,Finished Airing,1986,3.61,46.0,12022.0,12375.0,130.0,Dementia
1050,Bobobo-bo Bo-bobo,Finished Airing,"Nov 8, 2003 to Sep 30, 2005",7.56,19251.0,1456.0,1516.0,51183.0,"Sci-Fi, Adventure, Comedy, Shounen"
8829,Shounen Ashibe (TV),Finished Airing,"Apr 11, 1991 to Dec 28, 1991",5.78,46.0,12128.0,10408.0,311.0,"Comedy, Slice of Life"
31234,Himouto! Umaru-chanS,Finished Airing,"Sep 16, 2015 to Feb 17, 2016",6.98,13467.0,3639.0,2118.0,29805.0,"Comedy, Seinen, Slice of Life"
8598,Yuki,Finished Airing,"Aug 9, 1981",6.4,72.0,6017.0,9205.0,600.0,"Adventure, Demons, Fantasy"
29972,Hakuchuu Meikyuu,Finished Airing,2004,4.51,63.0,9360.0,11910.0,152.0,Dementia
2110,Rockman.EXE Beast,Finished Airing,"Oct 1, 2005 to Apr 1, 2006",7.19,1935.0,2869.0,4863.0,5013.0,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen"
8550,Dr. Slump Movie 10: Arale no Bikkuriman,Finished Airing,"Mar 6, 1999",6.14,187.0,6952.0,8965.0,686.0,"Comedy, Sci-Fi, Shounen"
18311,Meoteoldosa,Finished Airing,1989,5.0,18.0,11230.0,12812.0,108.0,"Action, Adventure, Fantasy, Magic, Shounen"
29708,Üks Uks,Finished Airing,2003,5.09,11.0,9683.0,12766.0,109.0,Dementia
19285,Shingeki no Kyojin: Ano Hi Kara,Finished Airing,"Jul 7, 2013",7.02,34249.0,3508.0,1285.0,63607.0,"Action, Drama, Fantasy, Shounen, Super Power"
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,Finished Airing,1979,6.36,357.0,6170.0,8602.0,844.0,"Adventure, Kids, Fantasy"
1168,Musekinin Kanchou Tylor OVA,Finished Airing,"Oct 1, 1994 to Aug 1, 1996",7.31,2688.0,2397.0,4529.0,6002.0,"Adventure, Comedy, Drama, Military, Sci-Fi, Space"
33434,Heybot!,Finished Airing,"Sep 18, 2016 to Sep 24, 2017",5.88,197.0,7618.0,7802.0,1266.0,"Sci-Fi, Comedy, Parody, Kids"
29793,Chikara Bashi,Finished Airing,1976,5.48,62.0,8400.0,11865.0,155.0,Kids
24159,Kougyou Aika Volley Boys,Finished Airing,"Mar 14, 1997 to Apr 25, 1997",5.47,19.0,10985.0,12221.0,136.0,"Sports, Comedy, School, Seinen"
676,Refrain Blue,Finished Airing,"Jun 23, 2000 to Oct 27, 2000",5.88,521.0,7625.0,7541.0,1431.0,"Romance, Drama"
2045,Mahou no Tenshi Creamy Mami: Eien no Once More,Finished Airing,"Oct 28, 1984",6.4,179.0,5995.0,9046.0,659.0,"Comedy, Fantasy, Magic, Romance, Shoujo"
16870,The Last: Naruto the Movie,Finished Airing,"Dec 6, 2014",7.88,98895.0,748.0,520.0,155274.0,"Action, Super Power, Romance, Martial Arts, Shounen"
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,Finished Airing,"Jul 25, 2014",7.76,13530.0,969.0,2438.0,23628.0,"Military, Sports, School"
6705,Tayutayu: Pure My Heart,Finished Airing,"Jun 25, 2009 to Nov 25, 2009",6.5,2174.0,5623.0,4631.0,5692.0,Comedy
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,Finished Airing,"Oct 27, 2012",7.44,1326.0,1868.0,6150.0,2772.0,"Fantasy, Kids, Magic, Shoujo"
22537,Yami Shibai 2,Finished Airing,"Jul 7, 2014 to Sep 29, 2014",6.55,14511.0,5435.0,2372.0,24762.0,"Dementia, Horror, Supernatural"
20147,Robokko Beeton,Finished Airing,"Oct 12, 1976 to Sep 27, 1977",5.0,13.0,11890.0,12547.0,121.0,"Adventure, Comedy, Kids, Slice of Life"
2048,Kikou Ryohei Mellowlink,Finished Airing,"Nov 21, 1988 to Apr 28, 1989",7.19,1415.0,2817.0,5165.0,4351.0,"Action, Mecha, Military, Sci-Fi"
33013,Super Lovers OVA,Finished Airing,"Jan 1, 2017 to Sep 1, 2017",7.77,2845.0,953.0,3308.0,12999.0,"Slice of Life, Comedy, Drama, Romance, Shounen Ai"
5873,Tarou-san no Kisha,Finished Airing,"Jun 18, 1929",5.43,489.0,8504.0,8517.0,881.0,Action
7479,Karate Baka Ichidai,Finished Airing,"Oct 3, 1973 to Sep 25, 1974",7.45,49.0,10779.0,9598.0,480.0,"Adventure, Historical, Sports, Martial Arts"
2453,Dennou Sentai Voogie's★Angel,Finished Airing,"Jul 24, 1997 to Jul 24, 1998",5.6,518.0,8192.0,7624.0,1390.0,"Action, Mecha, Military, Drama, Sci-Fi"
19519,Dream Creator feat. GUMI,Finished Airing,"Jul 5, 2013",5.84,443.0,7707.0,8742.0,780.0,Music
4106,Trigun: Badlands Rumble,Finished Airing,"Apr 2, 2010",8.05,46998.0,498.0,1002.0,84119.0,"Action, Sci-Fi, Adventure, Comedy, Drama, Shounen"
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,Finished Airing,"Apr 23, 2016",7.42,32559.0,1958.0,1115.0,74160.0,"Romance, School"
30885,Noragami Aragoto OVA,Finished Airing,"Nov 17, 2015 to Mar 17, 2016",8.09,53117.0,450.0,839.0,103484.0,"Action, Adventure, Comedy, Supernatural, Shounen"
34978,Nobunaga no Shinobi: Ise Kanegasaki-hen,Finished Airing,"Apr 8, 2017 to Sep 30, 2017",7.14,3116.0,3048.0,4305.0,6813.0,"Comedy, Historical"
15487,Kuroko no Basket NG-shuu,Finished Airing,"Jul 27, 2012 to Mar 22, 2013",7.8,21515.0,879.0,1777.0,40013.0,"Comedy, School, Shounen, Sports"
35491,Kaeru wa Kaeru,Finished Airing,"Feb 16, 1929",5.27,11.0,10677.0,13834.0,59.0,Historical
12149,AKB0048,Finished Airing,"Apr 29, 2012 to Jul 22, 2012",7.5,19884.0,1624.0,1656.0,44615.0,"Music, Sci-Fi"
36531,Shinkansen Henkei Robo Shinkalion The Animation,Currently Airing,"Jan 6, 2018 to ?",6.06,212.0,7219.0,8080.0,1112.0,"Action, Kids, Mecha, Sci-Fi"
21851,Tesagure! Bukatsumono Encore,Finished Airing,"Jan 12, 2014 to Mar 30, 2014",7.14,1004.0,3060.0,5977.0,2986.0,"Parody, School, Slice of Life"
23585,Haha wo Tazunete Sanzenri Specials,Finished Airing,2001,6.22,45.0,10299.0,11100.0,214.0,"Adventure, Drama, Slice of Life"
31912,Shinsetsu Kachikachi Yama,Finished Airing,"Nov, 1936",5.18,120.0,8865.0,10659.0,269.0,"Action, Fantasy, Historical"
12993,Sono Mukou no Mukougawa,Finished Airing,"Mar 19, 2005",5.49,169.0,8394.0,10326.0,327.0,Music
20785,Mahouka Koukou no Rettousei,Finished Airing,"Apr 6, 2014 to Sep 28, 2014",7.74,235728.0,1021.0,102.0,436215.0,"Action, Sci-Fi, Supernatural, Magic, Romance, School"
15451,High School DxD New,Finished Airing,"Jul 7, 2013 to Sep 22, 2013",7.79,258751.0,897.0,122.0,399935.0,"Action, Harem, Comedy, Demons, Romance, Ecchi, School"
16728,Tatakae!! Ramenman (Movie),Finished Airing,"Jul 9, 1988",6.03,70.0,7295.0,10560.0,284.0,"Action, Adventure, Martial Arts, Shounen"
16970,Nyuuin Bokki Monogatari: Odaijini!,Finished Airing,"Dec 5, 1991 to Dec 25, 1991",6.17,24.0,11554.0,11169.0,207.0,"Comedy, Ecchi, Seinen"
29973,Aya Hito Shiki to Iu na no Ishi Hata,Finished Airing,2006,3.96,131.0,9446.0,10560.0,283.0,Dementia
20243,Gatapishi,Finished Airing,"Apr 23, 1990 to Mar 29, 1991",6.0,29.0,10187.0,11896.0,153.0,"Comedy, Slice of Life"
397,Seikai no Senki II,Finished Airing,"Jul 11, 2001 to Sep 26, 2001",7.93,8618.0,645.0,2972.0,16117.0,"Action, Military, Romance, Sci-Fi, Space"
864,Mobile Suit Gundam SEED MSV Astray,Finished Airing,"Mar 1, 2004 to Jul 1, 2004",6.44,4011.0,5846.0,3926.0,8490.0,"Space, Mecha, Military, Sci-Fi"
9885,Shin Bikkuriman,Finished Airing,"Apr 9, 1989 to Aug 26, 1990",5.16,25.0,12058.0,11723.0,164.0,"Comedy, Fantasy"
5600,Little El Cid no Bouken,Finished Airing,"Feb 6, 1984 to Mar 12, 1984",6.35,105.0,6192.0,10095.0,367.0,"Kids, Adventure, Historical"
9519,Medaka no Gakkou,Finished Airing,"Apr 10, 2001 to Feb 26, 2005",6.66,73.0,4938.0,9335.0,553.0,Comedy
5478,Bikkuriman 2000,Finished Airing,"Nov 1, 1999 to Feb 22, 2001",5.64,44.0,9711.0,11004.0,221.0,"Adventure, Fantasy, Kids"
1581,Gift: Eternal Rainbow,Finished Airing,"Oct 6, 2006 to Dec 22, 2006",6.74,11076.0,4575.0,2364.0,24889.0,"Comedy, Drama, Harem, Magic, Romance, School"
24845,Nyanfuru,Currently Airing,"Feb 22, 2014 to Mar, 2018",5.59,22.0,11546.0,10508.0,295.0,"Comedy, Music"
15783,Lupin III: Touhou Kenbunroku - Another Page,Finished Airing,"Nov 2, 2012",6.92,890.0,3846.0,6426.0,2459.0,"Action, Adventure, Mystery, Comedy, Seinen"
56,Avenger,Finished Airing,"Oct 2, 2003 to Dec 25, 2003",5.97,5305.0,7408.0,3221.0,13748.0,"Adventure, Fantasy, Sci-Fi, Shounen"
9900,Hamster Club,Finished Airing,"Oct 2, 2000 to Mar 30, 2001",6.43,82.0,5876.0,9822.0,422.0,Kids
8230,True Tears Epilogue,Finished Airing,"Mar 26, 2010",6.73,4921.0,4647.0,3781.0,9382.0,"Romance, Music, Drama"
29715,Nar Doma,Finished Airing,"May 17, 2015 to Nov 12, 2015",5.53,67.0,8327.0,6626.0,2233.0,Comedy
11189,Pair,Finished Airing,"Aug 24, 2011",5.58,436.0,8239.0,8726.0,792.0,Music
9177,Burning Blood,Finished Airing,"Apr 25, 1990 to Apr 25, 1991",6.28,55.0,6460.0,9862.0,416.0,"Sports, Shounen"
2549,Perrine Monogatari,Finished Airing,"Jan 1, 1978 to Dec 31, 1978",7.63,543.0,1278.0,6404.0,2478.0,"Slice of Life, Historical, Drama, Shoujo"
30198,Manga Naruhodo Monogatari OVA,Finished Airing,1986,6.12,17.0,11172.0,13367.0,82.0,"Kids, Adventure"
1965,Sola,Finished Airing,"Apr 7, 2007 to Jun 30, 2007",7.31,37505.0,2404.0,1040.0,79911.0,"Drama, Romance, Slice of Life, Supernatural"
27837,Kenritsu Umisora Koukou Yakyuubu-in Yamashita Tarou-kun,Finished Airing,"Sep 23, 1988",5.61,23.0,10823.0,11889.0,154.0,Sports
24881,Bunbuku Chagama,Finished Airing,"Jul, 1928",5.87,23.0,9776.0,12026.0,146.0,Kids
10507,Inazuma Eleven Go,Finished Airing,"May 4, 2011 to Apr 11, 2012",7.21,16831.0,2775.0,2157.0,29046.0,"Shounen, Sports, Super Power"
9568,Peace Maker Kurogane Special,Finished Airing,"Dec 21, 2003",6.84,477.0,4160.0,7005.0,1876.0,"Action, Comedy, Samurai, Historical, Drama, Shounen"
18063,Tiger Mask Fuku Men League Sen,Finished Airing,"Jul 19, 1970",6.54,96.0,5468.0,9782.0,435.0,"Sports, Shounen"
17141,Kara The Animation,Finished Airing,"Mar 1, 2013",5.76,89.0,7882.0,8902.0,710.0,Action
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,Finished Airing,"Dec 22, 2005",6.86,29232.0,4083.0,1485.0,52439.0,"Adventure, Comedy, Game, Shounen"
3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Finished Airing,"Sep 10, 2004 to Sep 27, 2006",7.32,7343.0,2337.0,2965.0,16198.0,"Comedy, Mecha, Sci-Fi"
2292,Bouken! Iczer 3,Finished Airing,"Sep 25, 1990 to Feb 25, 1991",5.96,649.0,7431.0,7335.0,1592.0,"Action, Adventure, Sci-Fi"
31761,Sayokyoku,Finished Airing,1985,4.64,181.0,9299.0,10372.0,319.0,"Comedy, Dementia"
12603,Tora-chan to Hanayome,Finished Airing,"Feb, 1948",5.63,273.0,8148.0,9327.0,558.0,Drama
17395,Ark IX,Finished Airing,"Jul 2, 2013",5.27,2766.0,8726.0,4412.0,6399.0,Action
1546,Negima!?,Finished Airing,"Oct 4, 2006 to Mar 28, 2007",7.15,23091.0,3001.0,1401.0,57144.0,"Adventure, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School"
32233,Micchiri Neko March,Finished Airing,"Apr 2, 2013",7.31,657.0,2395.0,8197.0,1044.0,Music
1855,JaJa Uma! Quartet,Finished Airing,"May 21, 1997 to Sep 26, 1997",5.17,459.0,8861.0,8166.0,1054.0,"Adventure, Comedy, Fantasy, Magic, Shounen"
2154,Tekkon Kinkreet,Finished Airing,"Dec 23, 2006",8.07,27021.0,472.0,1342.0,60525.0,"Action, Adventure, Psychological, Supernatural"
11733,Chi-Sui Maru 2nd Season,Finished Airing,"Jan 15, 2011 to Sep 24, 2011",5.13,15.0,9828.0,11710.0,166.0,Comedy
20227,Yocchan no Biidama,Finished Airing,1999,4.88,8.0,12763.0,13214.0,90.0,"Drama, Historical"
23121,Jinsei,Finished Airing,"Jul 6, 2014 to Sep 28, 2014",6.55,17199.0,5409.0,1550.0,49058.0,"Comedy, School, Slice of Life"
21717,Koisuru Niwatori,Finished Airing,"Feb, 1985",5.28,87.0,8722.0,11553.0,176.0,Music
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,Finished Airing,"Jul 24, 1998",7.3,1666.0,2434.0,5342.0,3944.0,"Action, Adventure, Comedy, Mystery, Shounen"
53,Ai Yori Aoshi,Finished Airing,"Apr 11, 2002 to Sep 26, 2002",7.21,39166.0,2756.0,1064.0,77920.0,"Comedy, Drama, Harem, Romance, Slice of Life"
36563,Megalo Box,Currently Airing,"Apr 6, 2018 to ?",8.44,18547.0,143.0,855.0,102178.0,"Action, Drama, Sci-Fi, Shounen, Slice of Life, Sports"
